id_credito,segmento,provincia,ingreso_mensual,deuda_ingreso,antiguedad_meses,dias_mora,saldo,score,pd_12m,lgd,ead,perdida_esperada,incumplimiento,clasificacion
EC-001322,Microcrédito,Los Ríos,5172.92,0.68,135,0,2469.39,707,0.002,0.4474,2357.83,2.11,0,Normal
EC-001323,Consumo,El Oro,5277.28,0.2719,32,15,8131.41,805,0.002,0.507,6359.78,6.45,0,Vigilancia
EC-001324,Vivienda,Tungurahua,3090.36,0.3186,170,120,36243.46,600,0.02284,0.25,29523.45,168.58,0,Pérdida
EC-001325,Microcrédito,Loja,1642.83,0.1296,119,0,1147.12,861,0.002,0.4389,1059.44,0.93,0,Normal
EC-001326,Vivienda,Pichincha,1890.02,0.3379,64,5,20987.48,783,0.002,0.25,17339.33,8.67,0,Vigilancia
EC-001327,Microcrédito,Loja,1309.37,0.2568,96,90,9657.02,705,0.00401,0.3639,8325.29,12.15,0,Dudoso
EC-001328,Microcrédito,El Oro,1156.78,0.1587,36,0,5419.62,773,0.002,0.4639,5130.16,4.76,0,Normal
EC-001329,Consumo,Guayas,1120.05,0.4607,9,60,2024.6,698,0.00382,0.5674,1826.81,3.96,0,Deficiente
EC-001330,Consumo,Azuay,1477.73,0.3748,76,120,6519.42,618,0.02209,0.6061,6219.82,83.27,0,Pérdida
EC-001331,Vivienda,Pichincha,1127.13,0.839,141,45,37486.75,636,0.01219,0.25,27898.25,85.02,0,Deficiente
EC-001332,Microcrédito,Imbabura,799.18,0.6406,64,5,2082.32,649,0.00353,0.6368,1853.81,4.16,0,Vigilancia
EC-001333,Microcrédito,Los Ríos,2546.85,0.0695,70,30,2559.65,781,0.002,0.6209,2273.83,2.82,0,Vigilancia
EC-001334,Comercial,Los Ríos,2572.12,0.4286,179,0,16703.55,778,0.002,0.5538,14865.95,16.46,0,Normal
EC-001335,Comercial,Loja,6670.93,0.2847,178,5,27145.46,876,0.002,0.4649,24020.12,22.33,0,Vigilancia
EC-001336,Vivienda,El Oro,1430.21,0.0779,84,120,23085.76,716,0.00422,0.25,21300.64,22.47,0,Pérdida
EC-001337,Consumo,Chimborazo,2677.04,0.1981,8,0,2649.91,829,0.002,0.553,2534.19,2.8,0,Normal
EC-001338,Productivo,El Oro,2706.1,0.2826,123,45,10092.78,733,0.002,0.5667,7915.64,8.97,0,Deficiente
EC-001339,Vivienda,Azuay,1872.45,0.6743,129,0,108692.51,693,0.00204,0.25,81440.89,41.58,0,Normal
EC-001340,Microcrédito,Loja,3582.5,0.2767,165,0,3361.11,839,0.002,0.4812,2489.62,2.4,0,Normal
EC-001341,Consumo,Imbabura,3655.17,0.2408,171,15,3551.85,843,0.002,0.4083,2714.89,2.22,0,Vigilancia
EC-001342,Vivienda,Manabí,2732.08,0.1396,114,45,54448.1,804,0.002,0.25,49202.94,24.6,0,Deficiente
EC-001343,Microcrédito,Los Ríos,1870.26,0.6745,20,5,3068.56,767,0.002,0.5023,2567.22,2.58,0,Vigilancia
EC-001344,Microcrédito,Los Ríos,1750.41,0.0972,45,45,6548.77,766,0.002,0.6242,5355.96,6.69,0,Deficiente
EC-001345,Comercial,Pichincha,907.74,0.3797,130,0,24084.4,799,0.002,0.603,23477.14,28.31,0,Normal
EC-001346,Productivo,Imbabura,1307.87,0.272,110,90,8770.68,638,0.00856,0.678,8525.53,49.46,0,Dudoso
EC-001347,Microcrédito,Loja,1473.94,0.337,79,15,3027.69,787,0.002,0.5709,2636.78,3.01,0,Vigilancia
EC-001348,Microcrédito,El Oro,1063.6,0.1841,73,45,2648.73,821,0.002,0.4272,2247.13,1.92,0,Deficiente
EC-001349,Microcrédito,Azuay,2939.37,0.4584,128,0,5509.57,750,0.002,0.5735,4384.09,5.03,0,Normal
EC-001350,Consumo,Loja,4806.9,0.2045,77,0,10132.21,871,0.002,0.6234,8599.95,10.72,0,Normal
EC-001351,Vivienda,Loja,1223.85,0.2232,28,90,15778.74,744,0.00245,0.25,13176.15,8.08,0,Dudoso
EC-001352,Vivienda,Pichincha,2655.1,0.4484,177,0,29921.6,763,0.002,0.25,21601.8,10.8,0,Normal
EC-001353,Consumo,Imbabura,1127.58,0.3415,63,0,5621.64,809,0.002,0.5541,5241.62,5.81,0,Normal
EC-001354,Consumo,Guayas,1811.3,0.4398,51,30,7252.75,788,0.002,0.3585,6112.62,4.38,0,Vigilancia
EC-001355,Vivienda,Loja,1409.92,0.3568,13,30,61127.29,750,0.002,0.25,47825.86,23.91,0,Vigilancia
EC-001356,Consumo,Guayas,3265.71,0.0522,85,60,2056.2,821,0.002,0.4021,1864.06,1.5,0,Deficiente
EC-001357,Microcrédito,Guayas,1420.53,0.2164,178,30,2428.16,732,0.002,0.4864,2052.64,2.0,0,Vigilancia
EC-001358,Microcrédito,Loja,4262.36,0.1238,29,120,7676.68,709,0.00453,0.6447,6201.56,18.1,1,Pérdida
EC-001359,Productivo,Chimborazo,1882.36,0.464,45,0,4002.91,785,0.002,0.412,3140.79,2.59,0,Normal
EC-001360,Consumo,Chimborazo,1447.74,0.0275,33,5,12645.33,809,0.002,0.3734,9314.04,6.96,0,Vigilancia
EC-001361,Productivo,Loja,977.85,0.3716,17,45,10178.04,682,0.00292,0.6064,8761.72,15.52,0,Deficiente
EC-001362,Microcrédito,El Oro,2603.42,0.0534,109,15,13018.45,877,0.002,0.6364,10741.84,13.67,0,Vigilancia
EC-001363,Productivo,Chimborazo,3951.66,0.176,54,0,31695.45,831,0.002,0.5254,23178.64,24.35,0,Normal
EC-001364,Consumo,Azuay,2637.69,0.1707,136,0,12110.51,890,0.002,0.4743,11474.39,10.88,0,Normal
EC-001365,Microcrédito,Chimborazo,9463.91,0.3655,73,0,1823.26,821,0.002,0.4921,1725.39,1.7,0,Normal
EC-001366,Microcrédito,Guayas,5593.51,0.3107,115,30,2106.95,787,0.002,0.5675,1806.09,2.05,0,Vigilancia
EC-001367,Consumo,Azuay,1808.24,0.6843,17,0,1645.77,705,0.002,0.6243,1571.54,1.96,0,Normal
EC-001368,Consumo,Loja,1795.94,0.1569,60,30,5237.16,809,0.002,0.4125,4476.11,3.69,0,Vigilancia
EC-001369,Consumo,Pichincha,2996.81,0.3033,75,45,2283.56,781,0.002,0.6477,1752.16,2.27,0,Deficiente
EC-001370,Microcrédito,Los Ríos,1280.86,0.1106,11,0,1400.9,857,0.002,0.5669,1211.67,1.37,0,Normal
EC-001371,Consumo,Los Ríos,4713.04,0.6968,76,5,5582.53,706,0.002,0.5936,4508.0,5.35,0,Vigilancia
EC-001372,Comercial,Loja,2793.47,0.4885,85,0,52380.99,816,0.002,0.3787,44349.0,33.59,0,Normal
EC-001373,Microcrédito,Los Ríos,2608.94,0.5162,73,0,1381.25,786,0.002,0.6531,1369.9,1.79,0,Normal
EC-001374,Vivienda,Imbabura,3451.35,0.2473,91,0,38549.74,844,0.002,0.25,31593.38,15.8,0,Normal
EC-001375,Comercial,Los Ríos,6767.18,0.3235,144,0,26522.52,829,0.002,0.4695,20699.48,19.44,0,Normal
EC-001376,Consumo,Los Ríos,2467.9,0.5788,139,45,8940.78,713,0.00297,0.4816,6759.18,9.68,0,Deficiente
EC-001377,Productivo,El Oro,2051.9,0.6642,3,0,19499.36,650,0.0032,0.4467,18865.63,26.93,0,Normal
EC-001378,Vivienda,Guayas,5887.98,0.508,116,0,15752.74,789,0.002,0.25,11407.86,5.7,0,Normal
EC-001379,Productivo,Chimborazo,4141.89,0.8231,163,0,4169.52,763,0.002,0.3614,4061.47,2.94,0,Normal
EC-001380,Microcrédito,Tungurahua,1792.49,0.51,157,45,1519.71,716,0.00257,0.4373,1120.48,1.26,0,Deficiente
EC-001381,Microcrédito,Chimborazo,2215.81,0.2494,59,5,8745.64,816,0.002,0.5139,8139.96,8.37,0,Vigilancia
EC-001382,Consumo,Chimborazo,2507.39,0.2473,141,0,15082.21,812,0.002,0.57,12099.29,13.79,0,Normal
EC-001383,Microcrédito,Guayas,2793.86,0.1647,145,90,2596.58,749,0.002,0.592,2051.23,2.43,0,Dudoso
EC-001384,Comercial,Manabí,914.35,0.2983,66,0,23351.67,795,0.002,0.5465,17989.7,19.66,0,Normal
EC-001385,Comercial,Guayas,810.28,0.2913,157,0,10415.33,857,0.002,0.3883,7891.32,6.13,0,Normal
EC-001386,Consumo,Pichincha,1240.41,0.1963,114,0,3666.47,806,0.002,0.4924,2707.85,2.67,0,Normal
EC-001387,Productivo,Chimborazo,1179.59,0.3679,136,30,10682.05,741,0.002,0.5702,8154.81,9.3,0,Vigilancia
EC-001388,Consumo,Chimborazo,1453.19,0.3737,135,45,3694.55,717,0.002,0.5952,3268.84,3.89,0,Deficiente
EC-001389,Comercial,Chimborazo,3336.11,0.2905,141,0,13012.68,890,0.002,0.4571,11444.78,10.46,0,Normal
EC-001390,Consumo,Los Ríos,1978.7,0.205,173,45,3191.71,773,0.002,0.6564,2549.22,3.35,0,Deficiente
EC-001391,Comercial,Tungurahua,2509.04,0.4669,155,30,31459.31,723,0.002,0.6125,28639.52,35.08,0,Vigilancia
EC-001392,Vivienda,El Oro,996.45,0.0745,77,60,44651.45,702,0.002,0.25,41771.25,20.89,0,Deficiente
EC-001393,Consumo,Chimborazo,1635.87,0.7472,102,90,2374.37,557,0.05113,0.57,2361.19,68.8,0,Dudoso
EC-001394,Consumo,El Oro,3234.78,0.397,117,30,3729.99,779,0.002,0.4865,3144.88,3.06,0,Vigilancia
EC-001395,Vivienda,Tungurahua,3251.0,0.1739,155,0,69685.06,871,0.002,0.25,57482.15,28.74,0,Normal
EC-001396,Consumo,Azuay,1378.88,0.1564,71,0,9581.04,816,0.002,0.6475,9509.08,12.31,0,Normal
EC-001397,Microcrédito,Imbabura,2453.03,0.2033,57,90,2814.76,689,0.00411,0.6234,2769.17,7.09,0,Dudoso
EC-001398,Comercial,Los Ríos,9221.11,0.3423,133,5,14116.25,883,0.002,0.6441,13827.51,17.81,0,Vigilancia
EC-001399,Microcrédito,Tungurahua,2183.23,0.3025,172,0,1867.16,900,0.002,0.6525,1662.63,2.17,0,Normal
EC-001400,Microcrédito,Manabí,1407.3,0.301,165,90,1352.88,734,0.00318,0.5963,1208.07,2.29,0,Dudoso
EC-001401,Microcrédito,Guayas,1972.49,0.102,27,60,5953.63,821,0.002,0.4161,5833.57,4.85,0,Deficiente
EC-001402,Consumo,Pichincha,2344.71,0.4317,166,30,1786.79,811,0.002,0.5277,1526.55,1.61,0,Vigilancia
EC-001403,Comercial,Tungurahua,2001.68,0.569,143,60,26977.7,753,0.0025,0.5533,21036.48,29.13,0,Deficiente
EC-001404,Consumo,Tungurahua,2163.8,0.4412,29,0,8845.24,760,0.002,0.6052,8808.73,10.66,0,Normal
EC-001405,Consumo,Imbabura,864.16,0.5723,2,30,3729.87,655,0.00449,0.5134,3564.93,8.21,0,Vigilancia
EC-001406,Consumo,Chimborazo,1181.2,0.1643,37,120,3924.87,732,0.00427,0.5192,2887.51,6.4,0,Pérdida
EC-001407,Comercial,Manabí,2004.06,0.0862,168,0,56260.81,834,0.002,0.6785,42279.45,57.38,0,Normal
EC-001408,Consumo,Los Ríos,1983.42,0.5476,136,0,11037.57,726,0.002,0.4992,10673.25,10.66,0,Normal
EC-001409,Vivienda,Imbabura,1528.4,0.6211,104,45,37823.02,643,0.0072,0.25,30421.22,54.73,0,Deficiente
EC-001410,Productivo,Azuay,1968.33,0.2908,114,0,21352.55,815,0.002,0.5842,19537.33,22.83,0,Normal
EC-001411,Vivienda,Los Ríos,2297.69,0.5204,75,0,33446.49,692,0.002,0.25,25184.88,12.59,0,Normal
EC-001412,Comercial,Pichincha,3936.78,0.2628,163,0,19187.01,784,0.002,0.432,14730.82,12.73,0,Normal
EC-001413,Vivienda,El Oro,2070.43,0.0795,29,0,56672.69,832,0.002,0.25,52663.82,26.33,0,Normal
EC-001414,Comercial,Chimborazo,2862.4,0.1818,57,0,23320.28,796,0.002,0.6649,23185.07,30.83,0,Normal
EC-001415,Consumo,Tungurahua,1553.02,0.2254,37,60,8229.37,774,0.002,0.4532,7082.32,6.42,0,Deficiente
EC-001416,Vivienda,Chimborazo,3203.06,0.3129,153,15,26566.51,800,0.002,0.25,19447.12,9.72,0,Vigilancia
EC-001417,Microcrédito,Pichincha,2819.25,0.3365,98,30,4194.44,789,0.002,0.5036,3295.19,3.32,0,Vigilancia
EC-001418,Microcrédito,El Oro,3876.86,0.1267,124,0,5192.51,881,0.002,0.577,4047.86,4.67,0,Normal
EC-001419,Vivienda,Imbabura,3511.33,0.5475,166,0,15528.97,760,0.002,0.25,15247.53,7.62,0,Normal
EC-001420,Comercial,Tungurahua,3237.89,0.2663,36,0,73878.31,851,0.002,0.4903,61862.89,60.66,0,Normal
EC-001421,Productivo,Los Ríos,2071.5,0.2009,174,60,3346.37,777,0.002,0.5813,3297.34,3.83,0,Deficiente
EC-001422,Microcrédito,Manabí,2589.48,0.1896,23,120,7506.32,656,0.00978,0.6751,7211.2,47.63,0,Pérdida
EC-001423,Microcrédito,Tungurahua,4408.46,0.0904,136,0,1710.54,816,0.002,0.4544,1447.51,1.32,0,Normal
EC-001424,Microcrédito,Manabí,1445.41,0.5272,127,120,5349.79,619,0.02934,0.5432,3889.09,61.98,0,Pérdida
EC-001425,Microcrédito,Los Ríos,1467.82,0.1201,149,0,4317.41,813,0.002,0.6122,4284.71,5.25,0,Normal
EC-001426,Microcrédito,Guayas,2484.76,0.2748,29,0,5982.3,824,0.002,0.42,4324.13,3.63,0,Normal
EC-001427,Consumo,Azuay,2892.66,0.4941,173,30,3359.08,740,0.002,0.62,3223.77,4.0,0,Vigilancia
EC-001428,Consumo,Pichincha,1292.5,0.0877,143,0,9206.39,815,0.002,0.4671,7693.83,7.19,0,Normal
EC-001429,Vivienda,Imbabura,2103.6,0.2784,20,90,24969.43,694,0.0046,0.25,20084.57,23.1,0,Dudoso
EC-001430,Microcrédito,Azuay,2077.46,0.3195,101,0,2724.33,818,0.002,0.3582,2272.97,1.63,0,Normal
EC-001431,Comercial,Loja,523.25,0.2667,148,45,11959.17,759,0.002,0.3609,9805.73,7.08,0,Deficiente
EC-001432,Productivo,Los Ríos,1914.6,0.4069,86,0,27818.31,793,0.002,0.6132,25396.82,31.15,0,Normal
EC-001433,Consumo,Loja,1993.69,0.1824,69,0,6970.79,814,0.002,0.5727,6136.82,7.03,0,Normal
EC-001434,Consumo,Guayas,1989.84,0.2619,50,0,4871.41,835,0.002,0.6119,3857.83,4.72,0,Normal
EC-001435,Consumo,Pichincha,5543.29,0.4584,93,120,4294.17,601,0.02703,0.5985,3726.05,60.28,0,Pérdida
EC-001436,Comercial,Azuay,1001.98,0.4124,178,5,9927.41,741,0.002,0.4757,8273.36,7.87,0,Vigilancia
EC-001437,Consumo,Chimborazo,1292.06,0.2617,110,5,2261.76,838,0.002,0.6579,2211.51,2.91,0,Vigilancia
EC-001438,Microcrédito,El Oro,450.0,0.371,130,0,7047.47,820,0.002,0.6397,6835.1,8.75,0,Normal
EC-001439,Comercial,Chimborazo,1615.51,0.1297,141,0,9886.84,877,0.002,0.465,8827.53,8.21,0,Normal
EC-001440,Comercial,Azuay,1707.58,0.3233,141,0,36303.61,804,0.002,0.6051,35951.57,43.51,0,Normal
EC-001441,Consumo,Loja,1585.28,0.3115,73,45,2397.9,677,0.00269,0.6205,1978.35,3.3,0,Deficiente
EC-001442,Consumo,Guayas,4536.86,0.7985,139,0,3920.39,764,0.002,0.5112,2919.25,2.98,0,Normal
EC-001443,Consumo,Loja,3863.78,0.1026,60,0,6132.04,791,0.002,0.3897,4496.89,3.51,0,Normal
EC-001444,Consumo,El Oro,2322.98,0.5017,106,5,4366.94,785,0.002,0.4602,4163.29,3.83,0,Vigilancia
EC-001445,Consumo,Los Ríos,1735.59,0.4248,55,5,6800.07,844,0.002,0.6763,5626.22,7.61,0,Vigilancia
EC-001446,Microcrédito,Loja,4302.81,0.0651,170,0,3492.12,886,0.002,0.5863,3355.5,3.93,0,Normal
EC-001447,Comercial,Imbabura,2180.17,0.3159,132,0,32919.66,826,0.002,0.6057,27930.55,33.83,0,Normal
EC-001448,Microcrédito,Tungurahua,1297.41,0.5475,106,0,4381.72,768,0.002,0.6509,3168.54,4.13,0,Normal
EC-001449,Productivo,Azuay,723.74,0.3418,82,30,12668.21,758,0.002,0.4169,10996.28,9.17,0,Vigilancia
EC-001450,Consumo,Chimborazo,1657.63,0.5714,94,0,14270.72,832,0.002,0.6696,12650.61,16.94,0,Normal
EC-001451,Vivienda,Manabí,3606.59,0.4075,141,15,19307.57,750,0.002,0.25,16342.36,8.17,0,Vigilancia
EC-001452,Productivo,Guayas,9698.73,0.283,50,0,19970.98,792,0.002,0.5957,19065.28,22.72,0,Normal
EC-001453,Vivienda,Chimborazo,2298.58,0.0351,150,90,24428.64,748,0.002,0.25,21993.65,11.0,0,Dudoso
EC-001454,Comercial,Chimborazo,1342.81,0.4582,51,120,11458.53,665,0.01579,0.4587,9420.37,68.21,0,Pérdida
EC-001455,Microcrédito,Pichincha,1022.26,0.4199,26,0,3363.09,747,0.002,0.4687,3098.49,2.9,0,Normal
EC-001456,Consumo,Chimborazo,3161.4,0.6858,133,0,4979.37,750,0.002,0.4649,4030.76,3.75,0,Normal
EC-001457,Consumo,Chimborazo,701.34,0.5945,128,0,2462.84,778,0.002,0.3706,2351.51,1.74,0,Normal
EC-001458,Microcrédito,Los Ríos,3158.1,0.2287,61,45,1064.45,795,0.002,0.4522,849.89,0.77,0,Deficiente
EC-001459,Comercial,Azuay,3757.51,0.462,117,0,17692.5,823,0.002,0.5636,16040.92,18.08,0,Normal
EC-001460,Microcrédito,Tungurahua,2932.42,0.3366,132,5,7339.89,857,0.002,0.6477,6137.8,7.95,0,Vigilancia
EC-001461,Vivienda,El Oro,1914.52,0.2175,142,0,43072.48,848,0.002,0.25,32232.49,16.12,0,Normal
EC-001462,Microcrédito,Tungurahua,3188.2,0.3184,172,0,14557.99,803,0.002,0.3555,13048.58,9.28,0,Normal
EC-001463,Consumo,Tungurahua,2467.87,0.3661,154,15,6177.03,790,0.002,0.5455,5109.98,5.57,0,Vigilancia
EC-001464,Microcrédito,Tungurahua,1331.71,0.2139,80,5,4436.55,809,0.002,0.5809,3982.22,4.63,0,Vigilancia
EC-001465,Productivo,El Oro,7352.3,0.4416,42,45,16735.7,813,0.002,0.5507,14579.69,16.06,0,Deficiente
EC-001466,Productivo,Tungurahua,1757.08,0.3375,18,45,19866.0,711,0.002,0.6711,14534.89,19.51,0,Deficiente
EC-001467,Microcrédito,El Oro,3656.42,0.598,104,5,4038.02,763,0.002,0.4255,3139.13,2.67,0,Vigilancia
EC-001468,Consumo,Pichincha,458.47,0.3086,120,0,3543.05,749,0.002,0.5088,3245.86,3.3,0,Normal
EC-001469,Productivo,Pichincha,5062.96,0.1203,125,90,12406.25,752,0.002,0.6522,10557.02,13.77,0,Dudoso
EC-001470,Consumo,Chimborazo,5737.03,0.3866,2,45,4587.34,717,0.002,0.5538,3902.05,4.32,0,Deficiente
EC-001471,Comercial,Chimborazo,2251.59,0.422,127,60,16032.62,734,0.00228,0.5405,11554.25,14.21,0,Deficiente
EC-001472,Consumo,El Oro,3175.44,0.2295,142,180,6835.46,702,0.01827,0.6578,5501.07,66.11,0,Pérdida
EC-001473,Consumo,Guayas,3174.91,0.3366,130,0,6160.33,864,0.002,0.4618,5590.2,5.16,0,Normal
EC-001474,Microcrédito,Imbabura,1454.17,0.1424,95,15,1521.14,874,0.002,0.4019,1473.01,1.18,0,Vigilancia
EC-001475,Microcrédito,Guayas,3151.49,0.2566,3,15,1126.03,790,0.002,0.3926,991.72,0.78,0,Vigilancia
EC-001476,Microcrédito,Loja,1305.56,0.209,89,0,2501.49,797,0.002,0.6212,2179.75,2.71,0,Normal
EC-001477,Microcrédito,Loja,1486.69,0.2824,117,5,2775.2,783,0.002,0.6328,2363.6,2.99,0,Vigilancia
EC-001478,Comercial,Pichincha,4594.03,0.3971,103,0,12848.22,812,0.002,0.4272,11691.55,9.99,0,Normal
EC-001479,Microcrédito,Los Ríos,4161.07,0.6659,104,0,4727.87,744,0.002,0.5008,4460.63,4.47,0,Normal
EC-001480,Microcrédito,El Oro,1395.29,0.1082,93,0,3722.98,863,0.002,0.543,2910.59,3.16,0,Normal
EC-001481,Microcrédito,Loja,1370.84,0.0243,100,30,2787.8,815,0.002,0.3959,2564.53,2.03,0,Vigilancia
EC-001482,Consumo,El Oro,1451.51,0.302,59,15,10634.76,834,0.002,0.6301,8383.16,10.56,0,Vigilancia
EC-001483,Productivo,Pichincha,3555.37,0.1877,109,0,8010.26,797,0.002,0.4882,5838.69,5.7,0,Normal
EC-001484,Consumo,Manabí,1152.87,0.5589,51,0,2090.96,720,0.002,0.6349,1549.21,1.97,0,Normal
EC-001485,Productivo,El Oro,2784.61,0.5862,89,0,99880.67,713,0.002,0.6008,73215.69,87.98,0,Normal
EC-001486,Consumo,Loja,3588.36,0.6651,75,0,4071.35,725,0.002,0.4473,3250.77,2.91,0,Normal
EC-001487,Comercial,Los Ríos,2085.24,0.6448,129,0,7352.75,783,0.002,0.5865,5555.8,6.52,0,Normal
EC-001488,Microcrédito,Azuay,4257.94,0.0821,162,0,2333.35,866,0.002,0.5944,1735.68,2.06,0,Normal
EC-001489,Vivienda,Guayas,1812.02,0.3866,114,60,21700.33,719,0.00254,0.25,16520.99,10.51,0,Deficiente
EC-001490,Microcrédito,El Oro,1921.75,0.3428,25,0,2733.21,815,0.002,0.4337,1997.14,1.73,0,Normal
EC-001491,Consumo,Los Ríos,1170.04,0.5339,121,5,6728.81,741,0.002,0.6217,5492.02,6.83,0,Vigilancia
EC-001492,Vivienda,Loja,4277.68,0.3098,59,60,37090.81,745,0.002,0.25,35250.68,17.63,0,Deficiente
EC-001493,Productivo,Pichincha,1341.79,0.3924,9,0,42675.57,782,0.002,0.5941,37343.6,44.37,0,Normal
EC-001494,Vivienda,Chimborazo,2772.08,0.1735,35,60,16632.7,715,0.002,0.25,12278.1,6.14,0,Deficiente
EC-001495,Microcrédito,Manabí,2108.32,0.5216,180,0,11750.77,752,0.002,0.5883,9694.13,11.41,0,Normal
EC-001496,Productivo,Guayas,1113.98,0.0262,77,0,22662.59,880,0.002,0.5857,19044.59,22.31,0,Normal
EC-001497,Vivienda,Tungurahua,1486.36,0.2409,37,0,50756.95,859,0.002,0.25,38995.31,19.5,0,Normal
EC-001498,Productivo,Loja,5425.51,0.1527,25,5,29025.19,883,0.002,0.4393,23929.62,21.02,0,Vigilancia
EC-001499,Microcrédito,Chimborazo,2517.64,0.358,118,120,5635.89,719,0.00692,0.4924,4589.25,15.64,0,Pérdida
EC-001500,Productivo,Azuay,1146.02,0.1051,137,15,8190.75,855,0.002,0.5939,7029.84,8.35,0,Vigilancia
EC-001501,Productivo,El Oro,2693.14,0.131,64,5,8465.58,829,0.002,0.4139,7748.05,6.41,0,Vigilancia
EC-001502,Comercial,El Oro,2008.26,0.2068,19,0,49635.43,820,0.002,0.6385,42392.35,54.14,0,Normal
EC-001503,Microcrédito,Azuay,18000.0,0.423,64,90,1462.69,677,0.00424,0.4342,1083.42,2.0,0,Dudoso
EC-001504,Microcrédito,Manabí,2658.0,0.3797,120,0,4381.97,789,0.002,0.6271,3222.78,4.04,0,Normal
EC-001505,Vivienda,Guayas,1724.33,0.3405,21,0,38017.2,803,0.002,0.25,36824.55,18.41,0,Normal
EC-001506,Microcrédito,Tungurahua,5558.14,0.2778,49,180,6852.26,674,0.02497,0.594,6266.63,92.94,0,Pérdida
EC-001507,Vivienda,Imbabura,667.36,0.5863,1,0,20932.62,679,0.00208,0.25,18923.3,9.84,0,Normal
EC-001508,Microcrédito,Chimborazo,2347.97,0.2656,85,0,4646.95,860,0.002,0.5683,4534.01,5.15,0,Normal
EC-001509,Consumo,Loja,8073.79,0.5442,31,0,5513.25,696,0.002,0.6715,4805.47,6.45,0,Normal
EC-001510,Vivienda,Azuay,2047.7,0.2042,36,0,77992.47,818,0.002,0.25,57764.54,28.88,0,Normal
EC-001511,Consumo,El Oro,715.77,0.4077,21,45,6549.27,745,0.002,0.3992,6025.51,4.81,0,Deficiente
EC-001512,Consumo,Tungurahua,1707.27,0.2088,132,0,13162.07,859,0.002,0.3761,10074.72,7.58,0,Normal
EC-001513,Productivo,Chimborazo,5684.15,0.5301,89,120,44399.72,596,0.03275,0.5215,40249.88,687.39,0,Pérdida
EC-001514,Vivienda,Pichincha,2819.87,0.4409,171,0,23626.43,859,0.002,0.25,19661.87,9.83,0,Normal
EC-001515,Vivienda,Azuay,1280.16,0.5517,72,5,17703.68,725,0.002,0.25,12886.56,6.44,0,Vigilancia
EC-001516,Consumo,Azuay,1414.59,0.1648,40,15,9035.8,742,0.002,0.6072,6646.27,8.07,0,Vigilancia
EC-001517,Consumo,Azuay,1534.86,0.2254,37,5,3911.13,827,0.002,0.4929,3245.99,3.2,0,Vigilancia
EC-001518,Comercial,Manabí,2792.74,0.1874,172,0,75637.98,786,0.002,0.6607,67050.96,88.6,0,Normal
EC-001519,Consumo,Los Ríos,5270.22,0.0924,107,5,11027.77,838,0.002,0.4763,8467.69,8.07,0,Vigilancia
EC-001520,Consumo,Pichincha,4376.81,0.1304,59,15,2935.34,856,0.002,0.6749,2201.18,2.97,0,Vigilancia
EC-001521,Consumo,Los Ríos,2970.27,0.3187,118,60,3765.63,721,0.0021,0.5337,3107.94,3.48,0,Deficiente
EC-001522,Microcrédito,Tungurahua,929.3,0.2172,101,0,2015.59,847,0.002,0.6767,1905.08,2.58,0,Normal
EC-001523,Vivienda,Tungurahua,931.54,0.3053,21,0,33677.04,751,0.002,0.25,31640.3,15.82,0,Normal
EC-001524,Vivienda,Tungurahua,3123.2,0.2274,127,5,109078.23,863,0.002,0.25,99431.27,49.72,0,Vigilancia
EC-001525,Productivo,Guayas,920.99,0.2086,22,0,28054.86,755,0.002,0.6151,23540.83,28.96,0,Normal
EC-001526,Consumo,Imbabura,1907.18,0.3603,36,0,10460.4,835,0.002,0.5107,8825.88,9.01,0,Normal
EC-001527,Microcrédito,Azuay,2691.08,0.1929,129,120,2181.57,668,0.00865,0.4519,1708.75,6.68,0,Pérdida
EC-001528,Microcrédito,El Oro,1054.23,0.2359,81,0,4237.69,874,0.002,0.5079,3213.86,3.26,0,Normal
EC-001529,Consumo,Tungurahua,1134.82,0.1084,40,0,5988.48,813,0.002,0.6377,4338.27,5.53,0,Normal
EC-001530,Consumo,Tungurahua,2077.29,0.1868,13,5,11200.18,886,0.002,0.5917,10761.6,12.73,0,Vigilancia
EC-001531,Consumo,Loja,3063.68,0.407,107,0,7406.11,762,0.002,0.4073,6361.34,5.18,0,Normal
EC-001532,Consumo,Loja,4402.76,0.5145,126,0,11554.0,714,0.002,0.6267,8328.72,10.44,0,Normal
EC-001533,Microcrédito,Manabí,3276.68,0.4266,37,0,1698.91,781,0.002,0.4924,1474.94,1.45,0,Normal
EC-001534,Productivo,Pichincha,2316.65,0.5185,75,0,22886.79,805,0.002,0.3773,18133.9,13.69,0,Normal
EC-001535,Consumo,Imbabura,1359.64,0.062,62,0,10002.62,887,0.002,0.3986,8398.81,6.69,0,Normal
EC-001536,Microcrédito,Pichincha,1100.93,0.2329,161,45,2481.52,808,0.002,0.3718,2253.9,1.68,0,Deficiente
EC-001537,Vivienda,Manabí,1584.35,0.1389,143,0,50327.23,882,0.002,0.25,47646.22,23.82,0,Normal
EC-001538,Vivienda,Tungurahua,2882.63,0.2093,50,0,133177.71,802,0.002,0.25,122008.75,61.0,0,Normal
EC-001539,Vivienda,Pichincha,2748.49,0.0444,93,5,11072.84,896,0.002,0.25,10751.33,5.38,0,Vigilancia
EC-001540,Microcrédito,Chimborazo,564.01,0.1844,167,0,1624.24,836,0.002,0.4707,1276.21,1.2,0,Normal
